7.597468,0.232143
6.689106,0.428571
6.011647,0.678571
5.516850,0.678571
5.130503,0.696429
4.827466,0.705357
4.584351,0.714286
4.381521,0.732143
4.214136,0.741071
4.058580,0.785714
3.925942,0.785714
3.810159,0.785714
3.701838,0.803571
3.610930,0.821429
3.519312,0.821429
3.442245,0.821429
3.363999,0.821429
3.292777,0.830357
3.230877,0.830357
3.171432,0.839286
3.111919,0.839286
3.056591,0.839286
3.011180,0.857143
2.958789,0.857143
2.914232,0.866071
2.871661,0.866071
2.832318,0.875000
2.796855,0.875000
2.755505,0.883929
2.723965,0.883929
2.687866,0.883929
2.658062,0.883929
2.625632,0.883929
2.595283,0.883929
2.566226,0.883929
2.539409,0.883929
2.513676,0.883929
2.486178,0.883929
2.462165,0.875000
2.440466,0.875000
2.415137,0.883929
2.395655,0.883929
2.370834,0.883929
2.353388,0.883929
2.335214,0.892857
2.314443,0.892857
2.292734,0.892857
2.275933,0.892857
2.255724,0.892857
2.238507,0.901786
2.220716,0.901786
2.205108,0.901786
2.191712,0.901786
2.171688,0.901786
2.160423,0.901786
2.143305,0.901786
2.127724,0.901786
2.116499,0.901786
2.097202,0.901786
2.085668,0.901786
2.069206,0.901786
2.056327,0.901786
2.043824,0.901786
2.030543,0.901786
2.016034,0.901786
2.002995,0.901786
1.990911,0.901786
1.979242,0.901786
1.965521,0.901786
1.956728,0.919643
1.941037,0.919643
1.932077,0.919643
1.918055,0.919643
1.907985,0.919643
1.895702,0.928571
1.883829,0.928571
1.875113,0.928571
1.863097,0.928571
1.852475,0.928571
1.846950,0.928571
1.832355,0.928571
1.823963,0.928571
1.809535,0.937500
1.801409,0.937500
1.793190,0.937500
1.781885,0.937500
1.770624,0.937500
1.761572,0.937500
1.752739,0.928571
1.742282,0.937500
1.732366,0.937500
1.722372,0.928571
1.714310,0.937500
1.703827,0.937500
1.698264,0.928571
1.686690,0.937500
1.676717,0.937500
1.666010,0.928571
1.661466,0.937500
1.651534,0.928571
1.644122,0.937500
1.632416,0.928571
1.624791,0.928571
1.614872,0.928571
1.610350,0.928571
1.598542,0.928571
1.589628,0.928571
1.584834,0.937500
1.578518,0.928571
1.565980,0.928571
1.557222,0.937500
1.549348,0.937500
1.543221,0.928571
1.534725,0.928571
1.526990,0.937500
1.519840,0.937500
1.512335,0.937500
1.504975,0.937500
1.496846,0.928571
1.489012,0.946429
1.480703,0.937500
1.474823,0.946429
1.466150,0.946429
1.458588,0.946429
1.452467,0.946429
1.446691,0.946429
1.439869,0.946429
1.433644,0.955357
1.424137,0.946429
1.418038,0.946429
1.410313,0.946429
1.404065,0.946429
1.396914,0.946429
1.392400,0.946429
1.383601,0.946429
1.376778,0.946429
1.373290,0.946429
1.363995,0.946429
1.356872,0.946429
1.350600,0.946429
1.346599,0.946429
1.338313,0.946429
1.333071,0.946429
1.325617,0.946429
1.319022,0.946429
1.312358,0.946429
1.306669,0.946429
1.302366,0.946429
1.295917,0.946429
1.290204,0.946429
1.286175,0.946429
1.279126,0.946429
1.273413,0.946429
1.265657,0.946429
1.262868,0.946429
1.255861,0.946429
1.248119,0.946429
1.244490,0.946429
1.238583,0.946429
1.233124,0.946429
1.229433,0.946429
1.222524,0.946429
1.215871,0.946429
1.212403,0.946429
1.205219,0.946429
1.201315,0.946429
1.197841,0.946429
1.191198,0.946429
1.184690,0.946429
1.180645,0.946429
1.175952,0.946429
1.170822,0.946429
1.166295,0.946429
1.160595,0.946429
1.154204,0.946429
1.151100,0.946429
1.146454,0.946429
1.140609,0.946429
1.135682,0.946429
1.131320,0.946429
1.128394,0.946429
1.122264,0.946429
1.117652,0.946429
1.115376,0.946429
1.107215,0.946429
1.102700,0.946429
1.099749,0.946429
1.093431,0.946429
1.089397,0.946429
1.085915,0.946429
1.083307,0.946429
1.076044,0.946429
1.073266,0.946429
1.067407,0.946429
1.066264,0.946429
1.060483,0.946429
1.055041,0.946429
1.053283,0.946429
1.048053,0.946429
1.044563,0.946429
